delta_c/2pi (MHz),Omega_c/2pi (MHz),Ion Amplitude (arb. units)
-351.1437816,2.026421047,0.257731823
-351.1437816,2.034083774,0.258610319
-351.1437816,2.041746501,0.259489237
-351.1437816,2.049409229,0.26036863
-351.1437816,2.057071956,0.261248549
-351.1437816,2.064734684,0.262129046
-351.1437816,2.072397411,0.263010174
-351.1437816,2.080060138,0.263891982
-351.1437816,2.087722866,0.264774517
-351.1437816,2.095385593,0.265657817
-351.1437816,2.103048321,0.266541907
-351.1437816,2.110711048,0.2674268
-351.1437816,2.118373775,0.268312503
-351.1437816,2.126036503,0.269199017
-351.1437816,2.13369923,0.270086345
-351.1437816,2.141361957,0.270974486
-351.1437816,2.149024685,0.271863443
-351.1437816,2.156687412,0.272753217
-351.1437816,2.16435014,0.27364381
-351.1437816,2.172012867,0.274535222
-351.1437816,2.179675594,0.275427455
-351.1437816,2.187338322,0.27632051
-351.1437816,2.195001049,0.27721439
-351.1437816,2.202663777,0.278109094
-351.1437816,2.210326504,0.279004625
-351.1437816,2.217989231,0.279900983
-351.1437816,2.225651959,0.280798171
-351.1437816,2.233314686,0.281696189
-351.1437816,2.240977414,0.282595039
-351.1437816,2.248640141,0.283494723
-351.1437816,2.256302868,0.284395241
-351.1437816,2.263965596,0.285296595
-351.1437816,2.271628323,0.286198786
-351.1437816,2.27929105,0.287101816
-351.1437816,2.286953778,0.288005686
-351.1437816,2.294616505,0.288910397
-351.1437816,2.302279233,0.289815951
-351.1437816,2.30994196,0.290722349
-351.1437816,2.317604687,0.291629592
-351.1437816,2.325267415,0.292537683
-351.1437816,2.332930142,0.293446621
-351.1437816,2.34059287,0.294356409
-351.1437816,2.348255597,0.295267048
-351.1437816,2.355918324,0.296178539
-351.1437816,2.363581052,0.297090883
-351.1437816,2.371243779,0.298004083
-351.1437816,2.378906507,0.298918139
-351.1437816,2.386569234,0.299833052
-351.1437816,2.394231961,0.300748825
-351.1437816,2.401894689,0.301665457
-351.1437816,2.409557416,0.302582952
-351.1437816,2.417220143,0.303501309
-351.1437816,2.424882871,0.304420531
-351.1437816,2.432545598,0.305340619
-351.1437816,2.440208326,0.306261574
-351.1437816,2.447871053,0.307183398
-351.1437816,2.45553378,0.308106091
-351.1437816,2.463196508,0.309029655
-351.1437816,2.470859235,0.309954093
-351.1437816,2.478521963,0.310879403
-351.1437816,2.48618469,0.31180559
-351.1437816,2.493847417,0.312732653
-351.1437816,2.501510145,0.313660593
-351.1437816,2.509172872,0.314589414
-351.1437816,2.516835599,0.315519115
-351.1437816,2.524498327,0.316449698
-351.1437816,2.532161054,0.317381164
-351.1437816,2.539823782,0.318313515
-351.1437816,2.547486509,0.319246752
-351.1437816,2.555149236,0.320180877
-351.1437816,2.562811964,0.321115891
-351.1437816,2.570474691,0.322051795
-351.1437816,2.578137419,0.32298859
-351.1437816,2.585800146,0.323926278
-351.1437816,2.593462873,0.324864861
-351.1437816,2.601125601,0.325804339
-351.1437816,2.608788328,0.326744714
-351.1437816,2.616451056,0.327685987
-351.1437816,2.624113783,0.32862816
-351.1437816,2.63177651,0.329571235
-351.1437816,2.639439238,0.330515211
-351.1437816,2.647101965,0.331460091
-351.1437816,2.654764692,0.332405877
-351.1437816,2.66242742,0.333352569
-351.1437816,2.670090147,0.334300169
-351.1437816,2.677752875,0.335248677
-351.1437816,2.685415602,0.336198097
-351.1437816,2.693078329,0.337148428
-351.1437816,2.700741057,0.338099673
-351.1437816,2.708403784,0.339051832
-351.1437816,2.716066512,0.340004907
-351.1437816,2.723729239,0.3409589
-351.1437816,2.731391966,0.341913811
-351.1437816,2.739054694,0.342869642
-351.1437816,2.746717421,0.343826394
-351.1437816,2.754380149,0.34478407
-351.1437816,2.762042876,0.345742669
-351.1437816,2.769705603,0.346702194
-351.1437816,2.777368331,0.347662646
-351.1437816,2.785031058,0.348624026
-351.1437816,2.792693785,0.349586335
-351.1437816,2.800356513,0.350549575
-351.1437816,2.80801924,0.351513748
-351.1437816,2.815681968,0.352443396
-351.1437816,2.823344695,0.353266235
-351.1437816,2.831007422,0.353880081
-349.6430735,0.539851933,0.08173644
-349.6430735,0.547514661,0.08214201
-349.6430735,0.555177388,0.082689355
-349.6430735,0.562840116,0.083313468
-349.6430735,0.570502843,0.083967985
-349.6430735,0.57816557,0.084629968
-349.6430735,0.585828298,0.085299339
-349.6430735,0.593491025,0.085976018
-349.6430735,0.601153753,0.086659924
-349.6430735,0.60881648,0.087350979
-349.6430735,0.616479207,0.088049103
-349.6430735,0.624141935,0.088754217
-349.6430735,0.631804662,0.089466241
-349.6430735,0.639467389,0.090185095
-349.6430735,0.647130117,0.090910699
-349.6430735,0.654792844,0.091642975
-349.6430735,0.662455572,0.092381843
-349.6430735,0.670118299,0.093127223
-349.6430735,0.677781026,0.093879035
-349.6430735,0.685443754,0.094637201
-349.6430735,0.693106481,0.095401639
-349.6430735,0.700769209,0.096172272
-349.6430735,0.708431936,0.096949019
-349.6430735,0.716094663,0.097731801
-349.6430735,0.723757391,0.098520539
-349.6430735,0.731420118,0.099315152
-349.6430735,0.739082846,0.100115561
-349.6430735,0.746745573,0.100921686
-349.6430735,0.7544083,0.101733449
-349.6430735,0.762071028,0.102550769
-349.6430735,0.769733755,0.103373567
-349.6430735,0.777396482,0.104201764
-349.6430735,0.78505921,0.105035279
-349.6430735,0.792721937,0.105874033
-349.6430735,0.800384665,0.106717948
-349.6430735,0.808047392,0.107566942
-349.6430735,0.815710119,0.108420937
-349.6430735,0.823372847,0.109279853
-349.6430735,0.831035574,0.11014361
-349.6430735,0.838698302,0.111012129
-349.6430735,0.846361029,0.111885331
-349.6430735,0.854023756,0.112763136
-349.6430735,0.861686484,0.113645463
-349.6430735,0.869349211,0.114532235
-349.6430735,0.877011938,0.11542337
-349.6430735,0.884674666,0.11631879
-349.6430735,0.892337393,0.117218415
-349.6430735,0.900000121,0.118122166
-349.6430735,0.907662848,0.119029963
-349.6430735,0.915325575,0.119941725
-349.6430735,0.922988303,0.120857375
-349.6430735,0.93065103,0.121776832
-349.6430735,0.938313758,0.122700017
-349.6430735,0.945976485,0.123626849
-349.6430735,0.953639212,0.124557251
-349.6430735,0.96130194,0.125491141
-349.6430735,0.968964667,0.126428441
-349.6430735,0.976627395,0.127369071
-349.6430735,0.984290122,0.128312951
-349.6430735,0.991952849,0.129260002
-349.6430735,0.999615577,0.130210144
-349.6430735,1.007278304,0.131163297
-349.6430735,1.014941031,0.132119383
-349.6430735,1.022603759,0.133078322
-349.6430735,1.030266486,0.134040033
-349.6430735,1.037929214,0.135004438
-349.6430735,1.045591941,0.135971457
-349.6430735,1.053254668,0.136941011
-349.6430735,1.060917396,0.137913019
-349.6430735,1.068580123,0.138887402
-349.6430735,1.076242851,0.139864081
-349.6430735,1.083905578,0.140842976
-349.6430735,1.091568305,0.141824008
-349.6430735,1.099231033,0.142807096
-349.6430735,1.10689376,0.143792163
-349.6430735,1.114556488,0.144779127
-349.6430735,1.122219215,0.145767909
-349.6430735,1.129881942,0.14675843
-349.6430735,1.13754467,0.147750611
-349.6430735,1.145207397,0.148744371
-349.6430735,1.152870124,0.149739631
-349.6430735,1.160532852,0.150736312
-349.6430735,1.168195579,0.151734334
-349.6430735,1.175858307,0.152733617
-349.6430735,1.183521034,0.153734082
-349.6430735,1.191183761,0.15473565
-349.6430735,1.198846489,0.15573824
-349.6430735,1.206509216,0.156741774
-349.6430735,1.214171944,0.157746171
-349.6430735,1.221834671,0.158751352
-349.6430735,1.229497398,0.159757238
-349.6430735,1.237160126,0.160763749
-349.6430735,1.244822853,0.161770806
-349.6430735,1.25248558,0.162778328
-349.6430735,1.260148308,0.163786237
-349.6430735,1.267811035,0.164794452
-349.6430735,1.275473763,0.165802895
-349.6430735,1.28313649,0.166811485
-349.6430735,1.290799217,0.167820144
-349.6430735,1.298461945,0.168828791
-349.6430735,1.306124672,0.169837347
-349.6430735,1.3137874,0.170845733
-349.6430735,1.321450127,0.171853868
-349.6430735,1.329112854,0.172861674
-349.6430735,1.336775582,0.173869071
-349.6430735,1.344438309,0.174875978
-349.6430735,1.352101037,0.175882318
-349.6430735,1.359763764,0.17688801
-349.6430735,1.367426491,0.177892974
-349.6430735,1.375089219,0.178897131
-349.6430735,1.382751946,0.179900402
-349.6430735,1.390414673,0.180902706
-349.6430735,1.398077401,0.181903965
-349.6430735,1.405740128,0.182904099
-349.6430735,1.413402856,0.183903028
-349.6430735,1.421065583,0.184900672
-349.6430735,1.42872831,0.185896953
-349.6430735,1.436391038,0.18689179
-349.6430735,1.444053765,0.187885104
-349.6430735,1.451716493,0.188876816
-349.6430735,1.45937922,0.189866846
-349.6430735,1.467041947,0.190855114
-349.6430735,1.474704675,0.191841541
-349.6430735,1.482367402,0.192826047
-349.6430735,1.49003013,0.193808552
-349.6430735,1.497692857,0.194788978
-349.6430735,1.505355584,0.195767244
-349.6430735,1.513018312,0.196743272
-349.6430735,1.520681039,0.197716981
-349.6430735,1.528343766,0.198688295
-349.6430735,1.536006494,0.199657149
-349.6430735,1.543669221,0.200623498
-349.6430735,1.551331949,0.201587328
-349.6430735,1.558994676,0.202548653
-349.6430735,1.566657403,0.203507506
-349.6430735,1.574320131,0.204463927
-349.6430735,1.581982858,0.205417959
-349.6430735,1.589645586,0.206369645
-349.6430735,1.597308313,0.207319028
-349.6430735,1.60497104,0.208266149
-349.6430735,1.612633768,0.209211052
-349.6430735,1.620296495,0.210153779
-349.6430735,1.627959223,0.211094373
-349.6430735,1.63562195,0.212032876
-349.6430735,1.643284677,0.212969332
-349.6430735,1.650947405,0.213903782
-349.6430735,1.658610132,0.214836269
-349.6430735,1.666272859,0.215766836
-349.6430735,1.673935587,0.216695525
-349.6430735,1.681598314,0.21762238
-349.6430735,1.689261042,0.218547442
-349.6430735,1.696923769,0.219470755
-349.6430735,1.704586496,0.22039236
-349.6430735,1.712249224,0.221312301
-349.6430735,1.719911951,0.222230621
-349.6430735,1.727574679,0.223147361
-349.6430735,1.735237406,0.224062564
-349.6430735,1.742900133,0.224976274
-349.6430735,1.750562861,0.225888532
-349.6430735,1.758225588,0.226799381
-349.6430735,1.765888315,0.227708864
-349.6430735,1.773551043,0.228617024
-349.6430735,1.78121377,0.229523903
-349.6430735,1.788876498,0.230429543
-349.6430735,1.796539225,0.231333988
-349.6430735,1.804201952,0.23223728
-349.6430735,1.81186468,0.233139461
-349.6430735,1.819527407,0.234040575
-349.6430735,1.827190135,0.234940663
-349.6430735,1.834852862,0.235839768
-349.6430735,1.842515589,0.236737934
-349.6430735,1.850178317,0.237635203
-349.6430735,1.857841044,0.238531616
-349.6430735,1.865503772,0.239427218
-349.6430735,1.873166499,0.240322049
-349.6430735,1.880829226,0.241216154
-349.6430735,1.888491954,0.242109575
-349.6430735,1.896154681,0.243002354
-349.6430735,1.903817408,0.243894534
-349.6430735,1.911480136,0.244786158
-349.6430735,1.919142863,0.245677268
-349.6430735,1.926805591,0.246567906
-349.6430735,1.934468318,0.247458116
-349.6430735,1.942131045,0.24834794
-349.6430735,1.949793773,0.249237421
-349.6430735,1.9574565,0.250126601
-349.6430735,1.965119228,0.251015522
-349.6430735,1.972781955,0.251904228
-349.6430735,1.980444682,0.252792762
-349.6430735,1.98810741,0.253681165
-349.6430735,1.995770137,0.25456948
-349.6430735,2.003432865,0.25545775
-349.6430735,2.011095592,0.256346018
-349.6430735,2.018758319,0.257234326
-349.6430735,2.026421047,0.258122717
-349.6430735,2.034083774,0.259011234
-349.6430735,2.041746501,0.259899918
-349.6430735,2.049409229,0.260788813
-349.6430735,2.057071956,0.261677961
-349.6430735,2.064734684,0.262567405
-349.6430735,2.072397411,0.263457187
-349.6430735,2.080060138,0.26434735
-349.6430735,2.087722866,0.26523793
-349.6430735,2.095385593,0.26612896
-349.6430735,2.103048321,0.267020458
-349.6430735,2.110711048,0.267912436
-349.6430735,2.118373775,0.268804897
-349.6430735,2.126036503,0.269697842
-349.6430735,2.13369923,0.27059127
-349.6430735,2.141361957,0.271485183
-349.6430735,2.149024685,0.27237958
-349.6430735,2.156687412,0.273274461
-349.6430735,2.16435014,0.274169827
-349.6430735,2.172012867,0.275065677
-349.6430735,2.179675594,0.275962011
-349.6430735,2.187338322,0.27685883
-349.6430735,2.195001049,0.277756133
-349.6430735,2.202663777,0.278653921
-349.6430735,2.210326504,0.279552194
-349.6430735,2.217989231,0.280450952
-349.6430735,2.225651959,0.281350194
-349.6430735,2.233314686,0.282249922
-349.6430735,2.240977414,0.283150134
-349.6430735,2.248640141,0.284050832
-349.6430735,2.256302868,0.284952014
-349.6430735,2.263965596,0.285853682
-349.6430735,2.271628323,0.286755836
-349.6430735,2.27929105,0.287658474
-349.6430735,2.286953778,0.288561598
-349.6430735,2.294616505,0.289465208
-349.6430735,2.302279233,0.290369303
-349.6430735,2.30994196,0.291273884
-349.6430735,2.317604687,0.292178951
-349.6430735,2.325267415,0.293084503
-349.6430735,2.332930142,0.293990542
-349.6430735,2.34059287,0.294897066
-349.6430735,2.348255597,0.295804077
-349.6430735,2.355918324,0.296711573
-349.6430735,2.363581052,0.297619556
-349.6430735,2.371243779,0.298528025
-349.6430735,2.378906507,0.299436981
-349.6430735,2.386569234,0.300346422
-349.6430735,2.394231961,0.301256351
-349.6430735,2.401894689,0.302166766
-349.6430735,2.409557416,0.303077667
-349.6430735,2.417220143,0.303989056
-349.6430735,2.424882871,0.304900931
-349.6430735,2.432545598,0.305813292
-349.6430735,2.440208326,0.306726141
-349.6430735,2.447871053,0.307639477
-349.6430735,2.45553378,0.3085533
-349.6430735,2.463196508,0.30946761
-349.6430735,2.470859235,0.310382407
-349.6430735,2.478521963,0.311297692
-349.6430735,2.48618469,0.312213464
-349.6430735,2.493847417,0.313129723
-349.6430735,2.501510145,0.31404647
-349.6430735,2.509172872,0.314963705
-349.6430735,2.516835599,0.315881427
-349.6430735,2.524498327,0.316799637
-349.6430735,2.532161054,0.317718335
-349.6430735,2.539823782,0.318637521
-349.6430735,2.547486509,0.319557194
-349.6430735,2.555149236,0.320477356
-349.6430735,2.562811964,0.321398006
-349.6430735,2.570474691,0.322319144
-349.6430735,2.578137419,0.32324077
-349.6430735,2.585800146,0.324162884
-349.6430735,2.593462873,0.325085487
-349.6430735,2.601125601,0.326008579
-349.6430735,2.608788328,0.326932159
-349.6430735,2.616451056,0.327856227
-349.6430735,2.624113783,0.328780785
-349.6430735,2.63177651,0.329705831
-349.6430735,2.639439238,0.330631366
-349.6430735,2.647101965,0.33155739
-349.6430735,2.654764692,0.332483902
-349.6430735,2.66242742,0.333410904
-349.6430735,2.670090147,0.334338395
-349.6430735,2.677752875,0.335266376
-349.6430735,2.685415602,0.336194845
-349.6430735,2.693078329,0.337123804
-349.6430735,2.700741057,0.338053252
-349.6430735,2.708403784,0.33898319
-349.6430735,2.716066512,0.339913618
-349.6430735,2.723729239,0.340844535
-349.6430735,2.731391966,0.341775941
-349.6430735,2.739054694,0.342707838
-349.6430735,2.746717421,0.343640224
-349.6430735,2.754380149,0.344573101
-349.6430735,2.762042876,0.345506467
-349.6430735,2.769705603,0.346440324
-349.6430735,2.777368331,0.34737467
-349.6430735,2.785031058,0.348309507
-349.6430735,2.792693785,0.349244835
-349.6430735,2.800356513,0.350180652
-349.6430735,2.80801924,0.35111696
-349.6430735,2.815681968,0.352019387
-349.6430735,2.823344695,0.352817876
-349.6430735,2.831007422,0.353413416
-348.1423654,0.539851933,0.08159587
-348.1423654,0.547514661,0.082000233
-348.1423654,0.555177388,0.082545886
-348.1423654,0.562840116,0.08316798
-348.1423654,0.570502843,0.083820263
-348.1423654,0.57816557,0.084479863
-348.1423654,0.585828298,0.085146704
-348.1423654,0.593491025,0.085820711
-348.1423654,0.601153753,0.086501809
-348.1423654,0.60881648,0.087189922
-348.1423654,0.616479207,0.087884975
-348.1423654,0.624141935,0.088586893
-348.1423654,0.631804662,0.0892956
-348.1423654,0.639467389,0.090011022
-348.1423654,0.647130117,0.090733083
-348.1423654,0.654792844,0.091461707
-348.1423654,0.662455572,0.09219682
-348.1423654,0.670118299,0.092938346
-348.1423654,0.677781026,0.09368621
-348.1423654,0.685443754,0.094440336
-348.1423654,0.693106481,0.09520065
-348.1423654,0.700769209,0.095967075
-348.1423654,0.708431936,0.096739538
-348.1423654,0.716094663,0.097517962
-348.1423654,0.723757391,0.098302272
-348.1423654,0.731420118,0.099092393
-348.1423654,0.739082846,0.099888249
-348.1423654,0.746745573,0.100689766
-348.1423654,0.7544083,0.101496868
-348.1423654,0.762071028,0.10230948
-348.1423654,0.769733755,0.103127526
-348.1423654,0.777396482,0.103950932
-348.1423654,0.78505921,0.104779621
-348.1423654,0.792721937,0.105613519
-348.1423654,0.800384665,0.10645255
-348.1423654,0.808047392,0.10729664
-348.1423654,0.815710119,0.108145712
-348.1423654,0.823372847,0.108999692
-348.1423654,0.831035574,0.109858504
-348.1423654,0.838698302,0.110722073
-348.1423654,0.846361029,0.111590324
-348.1423654,0.854023756,0.112463181
-348.1423654,0.861686484,0.113340569
-348.1423654,0.869349211,0.114222413
-348.1423654,0.877011938,0.115108638
-348.1423654,0.884674666,0.115999167
-348.1423654,0.892337393,0.116893927
-348.1423654,0.900000121,0.117792842
-348.1423654,0.907662848,0.118695836
-348.1423654,0.915325575,0.119602834
-348.1423654,0.922988303,0.120513761
-348.1423654,0.93065103,0.121428542
