delta_c/2pi (MHz),Omega_p/2pi (MHz),EIT Amplitude (arb. units)
178.3072644,5.513002177,-0.00526763
178.3072644,5.536590035,-0.003047935
178.3072644,5.560177893,-0.00036716
178.3072644,5.58376575,0.002742142
178.3072644,5.607353608,0.006237094
178.3072644,5.630941466,0.010070567
178.3072644,5.654529324,0.014194579
178.3072644,5.678117182,0.018561148
178.3072644,5.701705039,0.023122286
178.3072644,5.725292897,0.027830011
178.3072644,5.748880755,0.032636337
178.3072644,5.772468613,0.037493278
178.3072644,5.796056471,0.042352851
178.3072644,5.819644328,0.047167071
178.3072644,5.843232186,0.051887952
178.3072644,5.866820044,0.056467509
178.3072644,5.890407902,0.060857759
178.3072644,5.913995759,0.065010715
178.3072644,5.937583617,0.068878393
178.3072644,5.961171475,0.072412892
178.3072644,5.984759333,0.075568108
178.3072644,6.008347191,0.078304508
178.3072644,6.031935048,0.080596553
178.3072644,6.055522906,0.082438911
178.3072644,6.079110764,0.083846096
178.3072644,6.102698622,0.084845891
178.3072644,6.12628648,0.085472083
178.3072644,6.149874337,0.085759977
178.3072644,6.173462195,0.085744927
178.3072644,6.197050053,0.085462286
178.3072644,6.220637911,0.084947406
178.3072644,6.244225768,0.08423564
178.3072644,6.267813626,0.083362343
178.3072644,6.291401484,0.082362866
178.3072644,6.314989342,0.081272564
178.3072644,6.3385772,0.080126788
178.3072644,6.362165057,0.078960893
178.3072644,6.385752915,0.077810231
178.3072644,6.409340773,0.076710155
178.3072644,6.432928631,0.075695787
178.3072644,6.456516489,0.07480049
178.3072644,6.480104346,0.074052757
178.3072644,6.503692204,0.073472228
178.3072644,6.527280062,0.073067617
178.3072644,6.55086792,0.072838495
178.3072644,6.574455777,0.072779229
178.3072644,6.598043635,0.072882226
178.3072644,6.621631493,0.073139594
178.3072644,6.645219351,0.07354344
178.3072644,6.668807209,0.074085871
178.3072644,6.692395066,0.074758995
178.3072644,6.715982924,0.07555492
178.3072644,6.739570782,0.076465753
178.3072644,6.76315864,0.077483601
178.3072644,6.786746498,0.078600573
178.3072644,6.810334355,0.079808775
178.3072644,6.833922213,0.081100316
178.3072644,6.857510071,0.082467302
178.3072644,6.881097929,0.083901841
178.3072644,6.904685786,0.085396042
178.3072644,6.928273644,0.08694201
178.3072644,6.951861502,0.088531854
178.3072644,6.97544936,0.090157681
178.3072644,6.999037218,0.0918116
178.3072644,7.022625075,0.093485716
178.3072644,7.046212933,0.095172138
178.3072644,7.069800791,0.096862974
178.3072644,7.093388649,0.09855033
178.3072644,7.116976506,0.100226315
178.3072644,7.140564364,0.101883036
178.3072644,7.164152222,0.1035126
178.3072644,7.18774008,0.105107115
178.3072644,7.211327938,0.106658689
178.3072644,7.234915795,0.108159428
178.3072644,7.258503653,0.109601441
178.3072644,7.282091511,0.110976835
178.3072644,7.305679369,0.112277718
178.3072644,7.329267227,0.113496196
178.3072644,7.352855084,0.114624378
178.3072644,7.376442942,0.115654371
178.3072644,7.4000308,0.116578283
178.3072644,7.423618658,0.117388221
178.3072644,7.447206515,0.118076292
178.3072644,7.470794373,0.118634604
178.3072644,7.494382231,0.119055266
178.3072644,7.517970089,0.119337748
178.3072644,7.541557947,0.119495654
178.3072644,7.565145804,0.119562293
179.8075849,0.512376327,0.004363921
179.8075849,0.535964185,0.004146168
179.8075849,0.559552042,0.003899912
179.8075849,0.5831399,0.003691043
179.8075849,0.606727758,0.003559663
179.8075849,0.630315616,0.003520806
179.8075849,0.653903473,0.003569491
179.8075849,0.677491331,0.003700737
179.8075849,0.701079189,0.003909561
179.8075849,0.724667047,0.004190984
179.8075849,0.748254905,0.004540024
179.8075849,0.771842762,0.0049517
179.8075849,0.79543062,0.00542103
179.8075849,0.819018478,0.005943033
179.8075849,0.842606336,0.006512728
179.8075849,0.866194194,0.007125134
179.8075849,0.889782051,0.00777527
179.8075849,0.913369909,0.008458155
179.8075849,0.936957767,0.009168806
179.8075849,0.960545625,0.009902244
179.8075849,0.984133482,0.010653487
179.8075849,1.00772134,0.011417553
179.8075849,1.031309198,0.012189462
179.8075849,1.054897056,0.012964232
179.8075849,1.078484914,0.013736883
179.8075849,1.102072771,0.014502432
179.8075849,1.125660629,0.015255899
179.8075849,1.149248487,0.015992302
179.8075849,1.172836345,0.01670666
179.8075849,1.196424202,0.017393993
179.8075849,1.22001206,0.018049319
179.8075849,1.243599918,0.018667656
179.8075849,1.267187776,0.019244023
179.8075849,1.290775634,0.01977344
179.8075849,1.314363491,0.020250925
179.8075849,1.337951349,0.020671497
179.8075849,1.361539207,0.021030175
179.8075849,1.385127065,0.021321977
179.8075849,1.408714923,0.021541922
179.8075849,1.43230278,0.021685029
179.8075849,1.455890638,0.021746318
179.8075849,1.479478496,0.02172082
179.8075849,1.503066354,0.021603888
179.8075849,1.526654211,0.021392016
179.8075849,1.550242069,0.021084129
179.8075849,1.573829927,0.020682645
179.8075849,1.597417785,0.020193402
179.8075849,1.621005643,0.019624515
179.8075849,1.6445935,0.018985125
179.8075849,1.668181358,0.01828463
179.8075849,1.691769216,0.017532434
179.8075849,1.715357074,0.016737943
179.8075849,1.738944932,0.015910562
179.8075849,1.762532789,0.015059698
179.8075849,1.786120647,0.014194754
179.8075849,1.809708505,0.013325138
179.8075849,1.833296363,0.012460253
179.8075849,1.85688422,0.011609506
179.8075849,1.880472078,0.010782302
179.8075849,1.904059936,0.009988045
179.8075849,1.927647794,0.009236143
179.8075849,1.951235652,0.008535999
179.8075849,1.974823509,0.00789702
179.8075849,1.998411367,0.007328559
179.8075849,2.021999225,0.006839466
179.8075849,2.045587083,0.006437096
179.8075849,2.069174941,0.006125952
179.8075849,2.092762798,0.005906848
179.8075849,2.116350656,0.005777359
179.8075849,2.139938514,0.005733126
179.8075849,2.163526372,0.005769014
179.8075849,2.187114229,0.00587975
179.8075849,2.210702087,0.006060057
179.8075849,2.234289945,0.006304661
179.8075849,2.257877803,0.006608284
179.8075849,2.281465661,0.006965653
179.8075849,2.305053518,0.007371491
179.8075849,2.328641376,0.007820523
179.8075849,2.352229234,0.008307474
179.8075849,2.375817092,0.008827068
179.8075849,2.39940495,0.009374028
179.8075849,2.422992807,0.009943081
179.8075849,2.446580665,0.010528952
179.8075849,2.470168523,0.011126486
179.8075849,2.493756381,0.011731075
179.8075849,2.517344238,0.012339398
179.8075849,2.540932096,0.012950169
179.8075849,2.564519954,0.0135643
179.8075849,2.588107812,0.014184315
179.8075849,2.61169567,0.014813536
179.8075849,2.635283527,0.015455533
179.8075849,2.658871385,0.01611389
179.8075849,2.682459243,0.016792197
179.8075849,2.706047101,0.017494038
179.8075849,2.729634959,0.018223001
179.8075849,2.753222816,0.018982673
179.8075849,2.776810674,0.019776641
179.8075849,2.800398532,0.02060849
179.8075849,2.82398639,0.021481808
179.8075849,2.847574247,0.022400181
179.8075849,2.871162105,0.023367197
179.8075849,2.894749963,0.024386442
179.8075849,2.918337821,0.025461502
179.8075849,2.941925679,0.026595837
179.8075849,2.965513536,0.027792095
179.8075849,2.989101394,0.029050795
179.8075849,3.012689252,0.030368743
179.8075849,3.03627711,0.031738337
179.8075849,3.059864967,0.033148435
179.8075849,3.083452825,0.034585958
179.8075849,3.107040683,0.036037137
179.8075849,3.130628541,0.037488117
179.8075849,3.154216399,0.03892504
179.8075849,3.177804256,0.04033405
179.8075849,3.201392114,0.04170129
179.8075849,3.224979972,0.043012903
179.8075849,3.24856783,0.044255034
179.8075849,3.272155688,0.045413825
179.8075849,3.295743545,0.04647542
179.8075849,3.319331403,0.047425962
179.8075849,3.342919261,0.048251594
179.8075849,3.366507119,0.048938461
179.8075849,3.390094976,0.049472705
179.8075849,3.413682834,0.049840483
179.8075849,3.437270692,0.050028509
179.8075849,3.46085855,0.050025831
179.8075849,3.484446408,0.049826775
179.8075849,3.508034265,0.049433745
179.8075849,3.531622123,0.048857554
179.8075849,3.555209981,0.048114974
179.8075849,3.578797839,0.047225638
179.8075849,3.602385697,0.046209997
179.8075849,3.625973554,0.045088552
179.8075849,3.649561412,0.043881801
179.8075849,3.67314927,0.042610243
179.8075849,3.696737128,0.041294377
179.8075849,3.720324985,0.039954703
179.8075849,3.743912843,0.038611719
179.8075849,3.767500701,0.037285925
179.8075849,3.791088559,0.03599782
179.8075849,3.814676417,0.034767902
179.8075849,3.838264274,0.033616671
179.8075849,3.861852132,0.032564626
179.8075849,3.88543999,0.031632266
179.8075849,3.909027848,0.03084009
179.8075849,3.932615706,0.030208598
179.8075849,3.956203563,0.029758287
179.8075849,3.979791421,0.029509568
179.8075849,4.003379279,0.029481582
179.8075849,4.026967137,0.029689309
179.8075849,4.050554994,0.030139319
179.8075849,4.074142852,0.030826659
179.8075849,4.09773071,0.031735645
179.8075849,4.121318568,0.032843791
179.8075849,4.144906426,0.034125704
179.8075849,4.168494283,0.035555347
179.8075849,4.192082141,0.037106676
179.8075849,4.215669999,0.038753645
179.8075849,4.239257857,0.040470211
179.8075849,4.262845715,0.042230327
179.8075849,4.286433572,0.044007951
179.8075849,4.31002143,0.045777035
179.8075849,4.333609288,0.047511537
179.8075849,4.357197146,0.049185411
179.8075849,4.380785003,0.050772613
179.8075849,4.404372861,0.052247097
179.8075849,4.427960719,0.053582819
179.8075849,4.451548577,0.054753734
179.8075849,4.475136435,0.055733953
179.8075849,4.498724292,0.056498967
179.8075849,4.52231215,0.057028254
179.8075849,4.545900008,0.05730878
179.8075849,4.569487866,0.057337022
179.8075849,4.593075724,0.057117675
179.8075849,4.616663581,0.056660252
179.8075849,4.640251439,0.055976154
179.8075849,4.663839297,0.055077109
179.8075849,4.687427155,0.053974845
179.8075849,4.711015012,0.052681091
179.8075849,4.73460287,0.051207573
179.8075849,4.758190728,0.049566022
179.8075849,4.781778586,0.047768163
179.8075849,4.805366444,0.045825726
179.8075849,4.828954301,0.043750437
179.8075849,4.852542159,0.041554027
179.8075849,4.876130017,0.039248221
179.8075849,4.899717875,0.036844749
179.8075849,4.923305732,0.034355338
179.8075849,4.94689359,0.031791716
179.8075849,4.970481448,0.029165612
179.8075849,4.994069306,0.026488753
179.8075849,5.017657164,0.023772896
179.8075849,5.041245021,0.021030194
179.8075849,5.064832879,0.0182741
179.8075849,5.088420737,0.015520697
179.8075849,5.112008595,0.012789661
179.8075849,5.135596453,0.010104014
179.8075849,5.15918431,0.007488899
179.8075849,5.182772168,0.004970361
179.8075849,5.206360026,0.002574646
179.8075849,5.229947884,0.000328003
179.8075849,5.253535741,-0.00174332
179.8075849,5.277123599,-0.003613075
179.8075849,5.300711457,-0.005255012
179.8075849,5.324299315,-0.006642884
179.8075849,5.347887173,-0.007750442
179.8075849,5.37147503,-0.008551437
179.8075849,5.395062888,-0.009019622
179.8075849,5.418650746,-0.009128748
179.8075849,5.442238604,-0.008852566
179.8075849,5.465826462,-0.008165027
179.8075849,5.489414319,-0.007042318
179.8075849,5.513002177,-0.005467553
179.8075849,5.536590035,-0.003437395
179.8075849,5.560177893,-0.00096647
179.8075849,5.58376575,0.001914421
179.8075849,5.607353608,0.005164561
179.8075849,5.630941466,0.00873915
179.8075849,5.654529324,0.012592572
179.8075849,5.678117182,0.016679208
179.8075849,5.701705039,0.020953436
179.8075849,5.725292897,0.025369637
179.8075849,5.748880755,0.029882189
179.8075849,5.772468613,0.034445471
179.8075849,5.796056471,0.039013865
179.8075849,5.819644328,0.043541747
179.8075849,5.843232186,0.0479835
179.8075849,5.866820044,0.0522935
179.8075849,5.890407902,0.056426129
179.8075849,5.913995759,0.060335766
179.8075849,5.937583617,0.063976789
179.8075849,5.961171475,0.067303659
179.8075849,5.984759333,0.070272553
179.8075849,6.008347191,0.072845935
179.8075849,6.031935048,0.074999649
179.8075849,6.055522906,0.076728866
179.8075849,6.079110764,0.078047736
179.8075849,6.102698622,0.078983099
179.8075849,6.12628648,0.079567537
179.8075849,6.149874337,0.079835085
179.8075849,6.173462195,0.07981982
179.8075849,6.197050053,0.079555823
179.8075849,6.220637911,0.079077174
179.8075849,6.244225768,0.078417952
179.8075849,6.267813626,0.077612237
179.8075849,6.291401484,0.076694107
179.8075849,6.314989342,0.075697643
179.8075849,6.3385772,0.074656925
179.8075849,6.362165057,0.073606031
179.8075849,6.385752915,0.072579042
179.8075849,6.409340773,0.071610037
179.8075849,6.432928631,0.070732868
179.8075849,6.456516489,0.069979671
179.8075849,6.480104346,0.069377818
179.8075849,6.503692204,0.068946026
179.8075849,6.527280062,0.068692334
179.8075849,6.55086792,0.068615836
179.8075849,6.574455777,0.068710544
179.8075849,6.598043635,0.068968551
179.8075849,6.621631493,0.069381658
179.8075849,6.645219351,0.069941667
179.8075849,6.668807209,0.070640378
179.8075849,6.692395066,0.071469593
179.8075849,6.715982924,0.072421111
179.8075849,6.739570782,0.073486735
179.8075849,6.76315864,0.074658265
179.8075849,6.786746498,0.075927503
179.8075849,6.810334355,0.077286248
179.8075849,6.833922213,0.078726303
179.8075849,6.857510071,0.080239467
179.8075849,6.881097929,0.081817543
179.8075849,6.904685786,0.083452331
179.8075849,6.928273644,0.085135632
179.8075849,6.951861502,0.086859247
179.8075849,6.97544936,0.088614978
179.8075849,6.999037218,0.090394624
179.8075849,7.022625075,0.092189988
179.8075849,7.046212933,0.093992869
179.8075849,7.069800791,0.095795069
179.8075849,7.093388649,0.09758839
179.8075849,7.116976506,0.099364631
179.8075849,7.140564364,0.101115595
179.8075849,7.164152222,0.102833081
179.8075849,7.18774008,0.104508891
179.8075849,7.211327938,0.106134827
179.8075849,7.234915795,0.107702688
179.8075849,7.258503653,0.109204276
179.8075849,7.282091511,0.110631392
179.8075849,7.305679369,0.111975837
179.8075849,7.329267227,0.113229411
179.8075849,7.352855084,0.114383917
179.8075849,7.376442942,0.115431154
179.8075849,7.4000308,0.116362924
179.8075849,7.423618658,0.117171028
179.8075849,7.447206515,0.117847267
179.8075849,7.470794373,0.118383441
179.8075849,7.494382231,0.118771353
179.8075849,7.517970089,0.119013022
179.8075849,7.541557947,0.119128011
179.8075849,7.565145804,0.119158907
181.3079055,0.512376327,0.005520648
181.3079055,0.535964185,0.005333124
181.3079055,0.559552042,0.005124575
181.3079055,0.5831399,0.004953977
181.3079055,0.606727758,0.00485688
181.3079055,0.630315616,0.004846281
181.3079055,0.653903473,0.004917355
181.3079055,0.677491331,0.005065278
181.3079055,0.701079189,0.005285224
181.3079055,0.724667047,0.005572368
181.3079055,0.748254905,0.005921884
181.3079055,0.771842762,0.006328948
181.3079055,0.79543062,0.006788735
181.3079055,0.819018478,0.007296419
181.3079055,0.842606336,0.007847175
181.3079055,0.866194194,0.008436177
181.3079055,0.889782051,0.009058602
181.3079055,0.913369909,0.009709623
181.3079055,0.936957767,0.010384415
181.3079055,0.960545625,0.011078154
181.3079055,0.984133482,0.011786013
181.3079055,1.00772134,0.012503169
181.3079055,1.031309198,0.013224795
181.3079055,1.054897056,0.013946066
181.3079055,1.078484914,0.014662158
181.3079055,1.102072771,0.015368245
181.3079055,1.125660629,0.016059502
181.3079055,1.149248487,0.016731104
181.3079055,1.172836345,0.017378225
181.3079055,1.196424202,0.017996041
181.3079055,1.22001206,0.018579726
181.3079055,1.243599918,0.019124455
181.3079055,1.267187776,0.019625403
181.3079055,1.290775634,0.020077745
181.3079055,1.314363491,0.020476655
181.3079055,1.337951349,0.020817309
181.3079055,1.361539207,0.02109488
181.3079055,1.385127065,0.021304545
181.3079055,1.408714923,0.021441478
181.3079055,1.43230278,0.021500854
181.3079055,1.455890638,0.021477846
181.3079055,1.479478496,0.021367647
181.3079055,1.503066354,0.021165772
181.3079055,1.526654211,0.020868916
181.3079055,1.550242069,0.020476276
181.3079055,1.573829927,0.019990647
181.3079055,1.597417785,0.019418346
181.3079055,1.621005643,0.018768035
181.3079055,1.6445935,0.018049429
181.3079055,1.668181358,0.017272512
181.3079055,1.691769216,0.016447273
181.3079055,1.715357074,0.015583704
181.3079055,1.738944932,0.014691793
181.3079055,1.762532789,0.013781531
181.3079055,1.786120647,0.012862909
181.3079055,1.809708505,0.011945916
181.3079055,1.833296363,0.011040543
181.3079055,1.85688422,0.010156779
181.3079055,1.880472078,0.009304616
181.3079055,1.904059936,0.008494042
181.3079055,1.927647794,0.007735049
